position_qubits,total_qubits,basis_states,steps,checkpoint_step,checkpoint,label,relative_position,oracle_method,total_states,num_vanishing_states,coverage,sparsity,balanced_score,fault_sensitive_detection,bit_flip_detection,phase_detection,num_fault_locations,baseline_depth,baseline_cx_count,baseline_gate_count,oracle_depth,oracle_gate_count,oracle_cx_count,asserted_depth,asserted_cx_count,asserted_gate_count,asserted_depth_overhead,asserted_cx_overhead,asserted_gate_overhead,normalized_cx_overhead,normalized_cost,benefit_cost_score,detection_cost_score,runtime_seconds,status,error_message
6,7,128,4,1,16,after_walk_step_1,0.25,simplified_boolean,128,126,0.984375,0.984375,0.8859375,0.6666666666666348,0.9999999999999521,3.9199049132810056e-30,21,3080,1696,4192,1831.0,2381.0,850.0,4369.0,2048.0,5704.0,1289.0,352.0,1512.0,0.20754716981132076,0.3980134348463961,2.4732205343266775,1.6749853354169288,0.15819500001089182,ok,
6,7,128,4,2,32,after_walk_step_2,0.5,minterm,128,124,0.96875,0.96875,0.871875,0.5714285714285156,0.8571428571427734,1.1390281090702324e-29,21,3080,1696,4192,,,,,,,,,,,,,,,skipped_too_many_minterms,124 vanishing states exceeds max_minterm_states=32
6,7,128,4,2,32,after_walk_step_2,0.5,simplified_boolean,128,124,0.96875,0.96875,0.871875,0.5714285714285156,0.8571428571427734,1.1390281090702324e-29,21,3080,1696,4192,3451.0,4416.0,1696.0,5605.0,2748.0,7221.0,2525.0,1052.0,3029.0,0.6202830188679245,0.8311744427256453,1.165519474856815,0.687495358440819,0.14395491599861998,ok,
6,7,128,4,3,48,after_walk_step_3,0.75,minterm,128,123,0.9609375,0.9609375,0.86484375,0.5476190476189677,0.8214285714284516,2.3690396589561837e-29,21,3080,1696,4192,,,,,,,,,,,,,,,skipped_too_many_minterms,123 vanishing states exceeds max_minterm_states=32
6,7,128,4,3,48,after_walk_step_3,0.75,simplified_boolean,128,123,0.9609375,0.9609375,0.86484375,0.5476190476189677,0.8214285714284516,2.3690396589561837e-29,21,3080,1696,4192,2213.0,2836.0,1109.0,3726.0,1851.0,4809.0,646.0,155.0,617.0,0.09139150943396226,0.3258861622438246,2.9486907126821684,1.6803998176800305,0.10228824999649078,ok,
6,7,128,4,4,64,after_walk_step_4,1.0,minterm,128,120,0.9375,0.9375,0.84375,0.48809523809514005,0.7321428571427101,2.5832531023402016e-29,21,3080,1696,4192,,,,,,,,,,,,,,,skipped_too_many_minterms,120 vanishing states exceeds max_minterm_states=32
6,7,128,4,4,64,after_walk_step_4,1.0,simplified_boolean,128,120,0.9375,0.9375,0.84375,0.48809523809514005,0.7321428571427101,2.5832531023402016e-29,21,3080,1696,4192,2064.0,2630.0,1009.0,3348.0,1649.0,4312.0,268.0,0.0,120.0,0.0,0.23813282773206437,3.936878459507607,2.04967640431466,0.09506341700034682,ok,
6,7,128,6,1,16,after_walk_step_1,0.16666666666666666,minterm,128,126,0.984375,0.984375,0.91875,0.6666666666666348,0.9999999999999521,3.9199049132810056e-30,21,4620,2544,6288,,,,,,,,,,,,,,,skipped_too_many_minterms,126 vanishing states exceeds max_minterm_states=32
6,7,128,6,1,16,after_walk_step_1,0.16666666666666666,simplified_boolean,128,126,0.984375,0.984375,0.91875,0.6666666666666348,0.9999999999999521,3.9199049132810056e-30,21,4620,2544,6288,1831.0,2381.0,850.0,5573.0,2616.0,7300.0,953.0,72.0,1012.0,0.02830188679245283,0.20441223462791946,4.815636411351819,3.26138338969843,0.13371829099196475,ok,
6,7,128,6,2,32,after_walk_step_2,0.3333333333333333,minterm,128,124,0.96875,0.96875,0.9041666666666667,0.5714285714285156,0.8571428571427734,1.1390281090702324e-29,21,4620,2544,6288,,,,,,,,,,,,,,,skipped_too_many_minterms,124 vanishing states exceeds max_minterm_states=32
6,7,128,6,2,32,after_walk_step_2,0.3333333333333333,simplified_boolean,128,124,0.96875,0.96875,0.9041666666666667,0.5714285714285156,0.8571428571427734,1.1390281090702324e-29,21,4620,2544,6288,3451.0,4416.0,1696.0,6809.0,3316.0,8817.0,2189.0,772.0,2529.0,0.30345911949685533,0.4931862398807523,1.9642681033319878,1.1586466231634556,0.17499879200477153,ok,
6,7,128,6,3,48,after_walk_step_3,0.5,minterm,128,123,0.9609375,0.9609375,0.896875,0.5476190476189677,0.8214285714284516,2.3690396589561837e-29,21,4620,2544,6288,,,,,,,,,,,,,,,skipped_too_many_minterms,123 vanishing states exceeds max_minterm_states=32
6,7,128,6,3,48,after_walk_step_3,0.5,simplified_boolean,128,123,0.9609375,0.9609375,0.896875,0.5476190476189677,0.8214285714284516,2.3690396589561837e-29,21,4620,2544,6288,2213.0,2836.0,1109.0,4930.0,2419.0,6405.0,310.0,0.0,117.0,0.0,0.1727057929348006,5.564014290839511,3.170820377899561,0.12072200000693556,ok,
6,7,128,6,4,64,after_walk_step_4,0.6666666666666666,minterm,128,120,0.9375,0.9375,0.875,0.48809523809514005,0.7321428571427101,2.5832531023402016e-29,21,4620,2544,6288,,,,,,,,,,,,,,,skipped_too_many_minterms,120 vanishing states exceeds max_minterm_states=32
6,7,128,6,4,64,after_walk_step_4,0.6666666666666666,simplified_boolean,128,120,0.9375,0.9375,0.875,0.48809523809514005,0.7321428571427101,2.5832531023402016e-29,21,4620,2544,6288,2064.0,2630.0,1009.0,4554.0,2217.0,5908.0,0.0,0.0,0.0,0.0,0.13941899915182357,6.724334600760457,3.500923411188868,0.11562212499848101,ok,
6,7,128,6,5,80,after_walk_step_5,0.8333333333333334,minterm,128,120,0.9375,0.9375,0.875,0.547619047618909,0.8214285714283635,3.46434446554169e-29,21,4620,2544,6288,,,,,,,,,,,,,,,skipped_too_many_minterms,120 vanishing states exceeds max_minterm_states=32
6,7,128,6,5,80,after_walk_step_5,0.8333333333333334,simplified_boolean,128,120,0.9375,0.9375,0.875,0.547619047618909,0.8214285714283635,3.46434446554169e-29,21,4620,2544,6288,1529.0,1948.0,730.0,3504.0,1690.0,4525.0,0.0,0.0,0.0,0.0,0.1032654792196777,9.078542094455852,5.3030214139030285,0.09446183299587574,ok,
6,7,128,6,6,96,after_walk_step_6,1.0,minterm,128,116,0.90625,0.90625,0.8458333333333333,0.4404761904760563,0.6607142857140845,3.803323750132663e-29,21,4620,2544,6288,,,,,,,,,,,,,,,skipped_too_many_minterms,116 vanishing states exceeds max_minterm_states=32
6,7,128,6,6,96,after_walk_step_6,1.0,simplified_boolean,128,116,0.90625,0.90625,0.8458333333333333,0.4404761904760563,0.6607142857140845,3.803323750132663e-29,21,4620,2544,6288,2212.0,2880.0,1064.0,3955.0,1920.0,5171.0,0.0,0.0,0.0,0.0,0.15267175572519084,5.9359375,2.8851190476181685,0.11106100000324659,ok,
6,7,128,8,1,16,after_walk_step_1,0.125,minterm,128,126,0.984375,0.984375,0.93515625,0.6666666666666348,0.9999999999999521,3.9199049132810056e-30,21,6160,3392,8384,,,,,,,,,,,,,,,skipped_too_many_minterms,126 vanishing states exceeds max_minterm_states=32
6,7,128,8,1,16,after_walk_step_1,0.125,simplified_boolean,128,126,0.984375,0.984375,0.93515625,0.6666666666666348,0.9999999999999521,3.9199049132810056e-30,21,6160,3392,8384,1831.0,2381.0,850.0,6777.0,3184.0,8896.0,617.0,0.0,512.0,0.0,0.12805188609100823,7.687313557415243,5.206222938355048,0.15364795799541753,ok,
6,7,128,8,2,32,after_walk_step_2,0.25,minterm,128,124,0.96875,0.96875,0.9203125,0.5714285714285156,0.8571428571427734,1.1390281090702324e-29,21,6160,3392,8384,,,,,,,,,,,,,,,skipped_too_many_minterms,124 vanishing states exceeds max_minterm_states=32
6,7,128,8,2,32,after_walk_step_2,0.25,simplified_boolean,128,124,0.96875,0.96875,0.9203125,0.5714285714285156,0.8571428571427734,1.1390281090702324e-29,21,6160,3392,8384,3451.0,4416.0,1696.0,8013.0,3884.0,10413.0,1853.0,492.0,2029.0,0.14504716981132076,0.3241921384583058,2.9881970753729132,1.7626231596667996,0.18508233400643803,ok,
6,7,128,8,3,48,after_walk_step_3,0.375,minterm,128,123,0.9609375,0.9609375,0.912890625,0.5476190476189677,0.8214285714284516,2.3690396589561837e-29,21,6160,3392,8384,,,,,,,,,,,,,,,skipped_too_many_minterms,123 vanishing states exceeds max_minterm_states=32
6,7,128,8,3,48,after_walk_step_3,0.375,simplified_boolean,128,123,0.9609375,0.9609375,0.912890625,0.5476190476189677,0.8214285714284516,2.3690396589561837e-29,21,6160,3392,8384,2213.0,2836.0,1109.0,6134.0,2987.0,8001.0,0.0,0.0,0.0,0.0,0.11275445292620866,8.522390691114245,4.85673987507485,0.1399844999978086,ok,
6,7,128,8,4,64,after_walk_step_4,0.5,minterm,128,120,0.9375,0.9375,0.890625,0.48809523809514005,0.7321428571427101,2.5832531023402016e-29,21,6160,3392,8384,,,,,,,,,,,,,,,skipped_too_many_minterms,120 vanishing states exceeds max_minterm_states=32
6,7,128,8,4,64,after_walk_step_4,0.5,simplified_boolean,128,120,0.9375,0.9375,0.890625,0.48809523809514005,0.7321428571427101,2.5832531023402016e-29,21,6160,3392,8384,2064.0,2630.0,1009.0,5758.0,2785.0,7504.0,0.0,0.0,0.0,0.0,0.1045642493638677,8.965779467680607,4.667897881585156,0.1353072920028353,ok,
6,7,128,8,5,80,after_walk_step_5,0.625,minterm,128,120,0.9375,0.9375,0.890625,0.547619047618909,0.8214285714283635,3.46434446554169e-29,21,6160,3392,8384,,,,,,,,,,,,,,,skipped_too_many_minterms,120 vanishing states exceeds max_minterm_states=32
6,7,128,8,5,80,after_walk_step_5,0.625,simplified_boolean,128,120,0.9375,0.9375,0.890625,0.547619047618909,0.8214285714283635,3.46434446554169e-29,21,6160,3392,8384,1529.0,1948.0,730.0,4708.0,2258.0,6121.0,0.0,0.0,0.0,0.0,0.07744910941475827,12.104722792607802,7.070695218537371,0.12245200001052581,ok,
6,7,128,8,6,96,after_walk_step_6,0.75,minterm,128,116,0.90625,0.90625,0.8609375,0.4404761904760563,0.6607142857140845,3.803323750132663e-29,21,6160,3392,8384,,,,,,,,,,,,,,,skipped_too_many_minterms,116 vanishing states exceeds max_minterm_states=32
6,7,128,8,6,96,after_walk_step_6,0.75,simplified_boolean,128,116,0.90625,0.90625,0.8609375,0.4404761904760563,0.6607142857140845,3.803323750132663e-29,21,6160,3392,8384,2212.0,2880.0,1064.0,5161.0,2488.0,6767.0,0.0,0.0,0.0,0.0,0.11450381679389314,7.914583333333333,3.8468253968242245,0.13789270800771192,ok,
6,7,128,8,7,112,after_walk_step_7,0.875,minterm,128,115,0.8984375,0.8984375,0.853515625,0.4181547619046129,0.6272321428569194,5.027657615903284e-29,21,6160,3392,8384,,,,,,,,,,,,,,,skipped_too_many_minterms,115 vanishing states exceeds max_minterm_states=32
6,7,128,8,7,112,after_walk_step_7,0.875,simplified_boolean,128,115,0.8984375,0.8984375,0.853515625,0.4181547619046129,0.6272321428569194,5.027657615903284e-29,21,6160,3392,8384,1826.0,2376.0,911.0,4423.0,2171.0,5775.0,0.0,0.0,0.0,0.0,0.09446564885496184,9.510732323232324,4.4265271765256,0.11836862498603296,ok,
6,7,128,8,8,128,after_walk_step_8,1.0,minterm,128,112,0.875,0.875,0.83125,0.3883928571426971,0.5825892857140457,4.084770820627594e-29,21,6160,3392,8384,,,,,,,,,,,,,,,skipped_too_many_minterms,112 vanishing states exceeds max_minterm_states=32
6,7,128,8,8,128,after_walk_step_8,1.0,simplified_boolean,128,112,0.875,0.875,0.83125,0.3883928571426971,0.5825892857140457,4.084770820627594e-29,21,6160,3392,8384,1329.0,1686.0,638.0,3515.0,1722.0,4595.0,0.0,0.0,0.0,0.0,0.0670324427480916,13.05338078291815,5.794102694456179,0.093054500001017,ok,
6,7,128,10,1,16,after_walk_step_1,0.1,minterm,128,126,0.984375,0.984375,0.945,0.6666666666666348,0.9999999999999521,3.9199049132810056e-30,21,7700,4240,10480,,,,,,,,,,,,,,,skipped_too_many_minterms,126 vanishing states exceeds max_minterm_states=32
6,7,128,10,1,16,after_walk_step_1,0.1,simplified_boolean,128,126,0.984375,0.984375,0.945,0.6666666666666348,0.9999999999999521,3.9199049132810056e-30,21,7700,4240,10480,1831.0,2381.0,850.0,7981.0,3752.0,10492.0,281.0,0.0,12.0,0.0,0.08789605432735204,11.199308177519365,7.584716649324921,0.20753899999544956,ok,
6,7,128,10,2,32,after_walk_step_2,0.2,minterm,128,124,0.96875,0.96875,0.9299999999999999,0.5714285714285156,0.8571428571427734,1.1390281090702324e-29,21,7700,4240,10480,,,,,,,,,,,,,,,skipped_too_many_minterms,124 vanishing states exceeds max_minterm_states=32
6,7,128,10,2,32,after_walk_step_2,0.2,simplified_boolean,128,124,0.96875,0.96875,0.9299999999999999,0.5714285714285156,0.8571428571427734,1.1390281090702324e-29,21,7700,4240,10480,3451.0,4416.0,1696.0,9217.0,4452.0,12009.0,1517.0,212.0,1529.0,0.05,0.2227956776048379,4.34815437361503,2.564809953099859,0.20267400000011548,ok,
6,7,128,10,3,48,after_walk_step_3,0.3,minterm,128,123,0.9609375,0.9609375,0.9225,0.5476190476189677,0.8214285714284516,2.3690396589561837e-29,21,7700,4240,10480,,,,,,,,,,,,,,,skipped_too_many_minterms,123 vanishing states exceeds max_minterm_states=32
6,7,128,10,3,48,after_walk_step_3,0.3,simplified_boolean,128,123,0.9609375,0.9609375,0.9225,0.5476190476189677,0.8214285714284516,2.3690396589561837e-29,21,7700,4240,10480,2213.0,2836.0,1109.0,7338.0,3555.0,9597.0,0.0,0.0,0.0,0.0,0.09020356234096692,10.652988363892806,6.070924843843564,0.15958458298700862,ok,
6,7,128,10,4,64,after_walk_step_4,0.4,minterm,128,120,0.9375,0.9375,0.9,0.48809523809514005,0.7321428571427101,2.5832531023402016e-29,21,7700,4240,10480,,,,,,,,,,,,,,,skipped_too_many_minterms,120 vanishing states exceeds max_minterm_states=32
6,7,128,10,4,64,after_walk_step_4,0.4,simplified_boolean,128,120,0.9375,0.9375,0.9,0.48809523809514005,0.7321428571427101,2.5832531023402016e-29,21,7700,4240,10480,2064.0,2630.0,1009.0,6962.0,3353.0,9100.0,0.0,0.0,0.0,0.0,0.08365139949109414,11.207224334600761,5.8348723519814465,0.15417991700815037,ok,
6,7,128,10,5,80,after_walk_step_5,0.5,minterm,128,120,0.9375,0.9375,0.9,0.547619047618909,0.8214285714283635,3.46434446554169e-29,21,7700,4240,10480,,,,,,,,,,,,,,,skipped_too_many_minterms,120 vanishing states exceeds max_minterm_states=32
6,7,128,10,5,80,after_walk_step_5,0.5,simplified_boolean,128,120,0.9375,0.9375,0.9,0.547619047618909,0.8214285714283635,3.46434446554169e-29,21,7700,4240,10480,1529.0,1948.0,730.0,5912.0,2826.0,7717.0,0.0,0.0,0.0,0.0,0.06195928753180662,15.130903490759753,8.838369023171714,0.12887312499515247,ok,
6,7,128,10,6,96,after_walk_step_6,0.6,minterm,128,116,0.90625,0.90625,0.87,0.4404761904760563,0.6607142857140845,3.803323750132663e-29,21,7700,4240,10480,,,,,,,,,,,,,,,skipped_too_many_minterms,116 vanishing states exceeds max_minterm_states=32
6,7,128,10,6,96,after_walk_step_6,0.6,simplified_boolean,128,116,0.90625,0.90625,0.87,0.4404761904760563,0.6607142857140845,3.803323750132663e-29,21,7700,4240,10480,2212.0,2880.0,1064.0,6365.0,3056.0,8363.0,0.0,0.0,0.0,0.0,0.0916030534351145,9.893229166666666,4.808531746030281,0.1516786249994766,ok,
6,7,128,10,7,112,after_walk_step_7,0.7,minterm,128,115,0.8984375,0.8984375,0.8625,0.4181547619046129,0.6272321428569194,5.027657615903284e-29,21,7700,4240,10480,,,,,,,,,,,,,,,skipped_too_many_minterms,115 vanishing states exceeds max_minterm_states=32
6,7,128,10,7,112,after_walk_step_7,0.7,simplified_boolean,128,115,0.8984375,0.8984375,0.8625,0.4181547619046129,0.6272321428569194,5.027657615903284e-29,21,7700,4240,10480,1826.0,2376.0,911.0,5627.0,2739.0,7371.0,0.0,0.0,0.0,0.0,0.07557251908396946,11.888415404040405,5.5331589706569995,0.13735441699100193,ok,
6,7,128,10,8,128,after_walk_step_8,0.8,minterm,128,112,0.875,0.875,0.84,0.3883928571426971,0.5825892857140457,4.084770820627594e-29,21,7700,4240,10480,,,,,,,,,,,,,,,skipped_too_many_minterms,112 vanishing states exceeds max_minterm_states=32
6,7,128,10,8,128,after_walk_step_8,0.8,simplified_boolean,128,112,0.875,0.875,0.84,0.3883928571426971,0.5825892857140457,4.084770820627594e-29,21,7700,4240,10480,1329.0,1686.0,638.0,4721.0,2290.0,6191.0,0.0,0.0,0.0,0.0,0.053625954198473276,16.31672597864769,7.242628368070225,0.11635920799744781,ok,
6,7,128,10,9,144,after_walk_step_9,0.9,minterm,128,112,0.875,0.875,0.84,0.43173363095217937,0.6476004464282691,4.319750263027149e-29,21,7700,4240,10480,,,,,,,,,,,,,,,skipped_too_many_minterms,112 vanishing states exceeds max_minterm_states=32
6,7,128,10,9,144,after_walk_step_9,0.9,simplified_boolean,128,112,0.875,0.875,0.84,0.43173363095217937,0.6476004464282691,4.319750263027149e-29,21,7700,4240,10480,1802.0,2294.0,870.0,4735.0,2306.0,6153.0,0.0,0.0,0.0,0.0,0.0729643765903308,11.992153443766346,5.917046799100487,0.11868766599218361,ok,
6,7,128,10,10,160,after_walk_step_10,1.0,minterm,128,110,0.859375,0.859375,0.825,0.39639136904741407,0.5945870535711212,4.9118546981591473e-29,21,7700,4240,10480,,,,,,,,,,,,,,,skipped_too_many_minterms,110 vanishing states exceeds max_minterm_states=32
6,7,128,10,10,160,after_walk_step_10,1.0,simplified_boolean,128,110,0.859375,0.859375,0.825,0.39639136904741407,0.5945870535711212,4.9118546981591473e-29,21,7700,4240,10480,2348.0,2926.0,1134.0,4997.0,2450.0,6408.0,0.0,0.0,0.0,0.0,0.09306615776081424,9.234022556390979,4.259242871787662,0.13148074998753145,ok,
6,7,128,12,1,16,after_walk_step_1,0.08333333333333333,minterm,128,126,0.984375,0.984375,0.9515625,0.6666666666666348,0.9999999999999521,3.9199049132810056e-30,21,9240,5088,12576,,,,,,,,,,,,,,,skipped_too_many_minterms,126 vanishing states exceeds max_minterm_states=32
6,7,128,12,1,16,after_walk_step_1,0.08333333333333333,simplified_boolean,128,126,0.984375,0.984375,0.9515625,0.6666666666666348,0.9999999999999521,3.9199049132810056e-30,21,9240,5088,12576,1831.0,2381.0,850.0,9185.0,4320.0,12088.0,0.0,0.0,0.0,0.0,0.06310962680237489,15.597858042839144,10.563628727424947,0.23059554200153798,ok,
6,7,128,12,2,32,after_walk_step_2,0.16666666666666666,minterm,128,124,0.96875,0.96875,0.9364583333333333,0.5714285714285156,0.8571428571427734,1.1390281090702324e-29,21,9240,5088,12576,,,,,,,,,,,,,,,skipped_too_many_minterms,124 vanishing states exceeds max_minterm_states=32
6,7,128,12,2,32,after_walk_step_2,0.16666666666666666,simplified_boolean,128,124,0.96875,0.96875,0.9364583333333333,0.5714285714285156,0.8571428571427734,1.1390281090702324e-29,21,9240,5088,12576,3451.0,4416.0,1696.0,10421.0,5020.0,13605.0,1181.0,0.0,1029.0,0.0,0.15965296366059725,6.0678485246252265,3.5791917564606135,0.2283280410047155,ok,
6,7,128,12,3,48,after_walk_step_3,0.25,minterm,128,123,0.9609375,0.9609375,0.92890625,0.5476190476189677,0.8214285714284516,2.3690396589561837e-29,21,9240,5088,12576,,,,,,,,,,,,,,,skipped_too_many_minterms,123 vanishing states exceeds max_minterm_states=32
6,7,128,12,3,48,after_walk_step_3,0.25,simplified_boolean,128,123,0.9609375,0.9609375,0.92890625,0.5476190476189677,0.8214285714284516,2.3690396589561837e-29,21,9240,5088,12576,2213.0,2836.0,1109.0,8542.0,4123.0,11193.0,0.0,0.0,0.0,0.0,0.0751696352841391,12.783586036671368,7.285109812612276,0.18001929100137204,ok,
6,7,128,12,4,64,after_walk_step_4,0.3333333333333333,minterm,128,120,0.9375,0.9375,0.90625,0.48809523809514005,0.7321428571427101,2.5832531023402016e-29,21,9240,5088,12576,,,,,,,,,,,,,,,skipped_too_many_minterms,120 vanishing states exceeds max_minterm_states=32
6,7,128,12,4,64,after_walk_step_4,0.3333333333333333,simplified_boolean,128,120,0.9375,0.9375,0.90625,0.48809523809514005,0.7321428571427101,2.5832531023402016e-29,21,9240,5088,12576,2064.0,2630.0,1009.0,8166.0,3921.0,10696.0,0.0,0.0,0.0,0.0,0.06970949957591178,13.448669201520914,7.001846822377736,0.1738675419910578,ok,
6,7,128,12,5,80,after_walk_step_5,0.4166666666666667,minterm,128,120,0.9375,0.9375,0.90625,0.547619047618909,0.8214285714283635,3.46434446554169e-29,21,9240,5088,12576,,,,,,,,,,,,,,,skipped_too_many_minterms,120 vanishing states exceeds max_minterm_states=32
6,7,128,12,5,80,after_walk_step_5,0.4166666666666667,simplified_boolean,128,120,0.9375,0.9375,0.90625,0.547619047618909,0.8214285714283635,3.46434446554169e-29,21,9240,5088,12576,1529.0,1948.0,730.0,7116.0,3394.0,9313.0,0.0,0.0,0.0,0.0,0.05163273960983885,18.157084188911703,10.606042827806057,0.15153387498867232,ok,
6,7,128,12,6,96,after_walk_step_6,0.5,minterm,128,116,0.90625,0.90625,0.8760416666666667,0.4404761904760563,0.6607142857140845,3.803323750132663e-29,21,9240,5088,12576,,,,,,,,,,,,,,,skipped_too_many_minterms,116 vanishing states exceeds max_minterm_states=32
6,7,128,12,6,96,after_walk_step_6,0.5,simplified_boolean,128,116,0.90625,0.90625,0.8760416666666667,0.4404761904760563,0.6607142857140845,3.803323750132663e-29,21,9240,5088,12576,2212.0,2880.0,1064.0,7569.0,3624.0,9959.0,0.0,0.0,0.0,0.0,0.07633587786259542,11.871875,5.770238095236337,0.16961758300021756,ok,
6,7,128,12,7,112,after_walk_step_7,0.5833333333333334,minterm,128,115,0.8984375,0.8984375,0.8684895833333334,0.4181547619046129,0.6272321428569194,5.027657615903284e-29,21,9240,5088,12576,,,,,,,,,,,,,,,skipped_too_many_minterms,115 vanishing states exceeds max_minterm_states=32
6,7,128,12,7,112,after_walk_step_7,0.5833333333333334,simplified_boolean,128,115,0.8984375,0.8984375,0.8684895833333334,0.4181547619046129,0.6272321428569194,5.027657615903284e-29,21,9240,5088,12576,1826.0,2376.0,911.0,6831.0,3307.0,8967.0,0.0,0.0,0.0,0.0,0.06297709923664123,14.266098484848483,6.6397907647883985,0.160899333000998,ok,
6,7,128,12,8,128,after_walk_step_8,0.6666666666666666,minterm,128,112,0.875,0.875,0.8458333333333333,0.3883928571426971,0.5825892857140457,4.084770820627594e-29,21,9240,5088,12576,,,,,,,,,,,,,,,skipped_too_many_minterms,112 vanishing states exceeds max_minterm_states=32
6,7,128,12,8,128,after_walk_step_8,0.6666666666666666,simplified_boolean,128,112,0.875,0.875,0.8458333333333333,0.3883928571426971,0.5825892857140457,4.084770820627594e-29,21,9240,5088,12576,1329.0,1686.0,638.0,5925.0,2858.0,7787.0,0.0,0.0,0.0,0.0,0.0446882951653944,19.580071174377224,8.691154041684268,0.13574441699893214,ok,
6,7,128,12,9,144,after_walk_step_9,0.75,minterm,128,112,0.875,0.875,0.8458333333333333,0.43173363095217937,0.6476004464282691,4.319750263027149e-29,21,9240,5088,12576,,,,,,,,,,,,,,,skipped_too_many_minterms,112 vanishing states exceeds max_minterm_states=32
6,7,128,12,9,144,after_walk_step_9,0.75,simplified_boolean,128,112,0.875,0.875,0.8458333333333333,0.43173363095217937,0.6476004464282691,4.319750263027149e-29,21,9240,5088,12576,1802.0,2294.0,870.0,5939.0,2874.0,7749.0,0.0,0.0,0.0,0.0,0.060803647158608996,14.390584132519615,7.100456158920585,0.13816650000808295,ok,
6,7,128,12,10,160,after_walk_step_10,0.8333333333333334,minterm,128,110,0.859375,0.859375,0.8307291666666666,0.39639136904741407,0.5945870535711212,4.9118546981591473e-29,21,9240,5088,12576,,,,,,,,,,,,,,,skipped_too_many_minterms,110 vanishing states exceeds max_minterm_states=32
6,7,128,12,10,160,after_walk_step_10,0.8333333333333334,simplified_boolean,128,110,0.859375,0.859375,0.8307291666666666,0.39639136904741407,0.5945870535711212,4.9118546981591473e-29,21,9240,5088,12576,2348.0,2926.0,1134.0,6203.0,3018.0,8004.0,0.0,0.0,0.0,0.0,0.0775551314673452,11.080827067669173,5.111091446145195,0.15109837499039713,ok,
6,7,128,12,11,176,after_walk_step_11,0.9166666666666666,minterm,128,107,0.8359375,0.8359375,0.8080729166666667,0.3710937499997889,0.5566406249996833,6.329931619927678e-29,21,9240,5088,12576,,,,,,,,,,,,,,,skipped_too_many_minterms,107 vanishing states exceeds max_minterm_states=32
6,7,128,12,11,176,after_walk_step_11,0.9166666666666666,simplified_boolean,128,107,0.8359375,0.8359375,0.8080729166666667,0.3710937499997889,0.5566406249996833,6.329931619927678e-29,21,9240,5088,12576,2005.0,2598.0,997.0,5525.0,2719.0,7239.0,0.0,0.0,0.0,0.0,0.06886132315521629,12.139434180138569,5.3890011547313454,0.14187958301045,ok,
6,7,128,12,12,192,after_walk_step_12,1.0,minterm,128,104,0.8125,0.8125,0.7854166666666667,0.3458426339283559,0.5187639508925338,6.131632139779123e-29,21,9240,5088,12576,,,,,,,,,,,,,,,skipped_too_many_minterms,104 vanishing states exceeds max_minterm_states=32
6,7,128,12,12,192,after_walk_step_12,1.0,simplified_boolean,128,104,0.8125,0.8125,0.7854166666666667,0.3458426339283559,0.5187639508925338,6.131632139779123e-29,21,9240,5088,12576,1442.0,1863.0,695.0,4517.0,2207.0,5951.0,0.0,0.0,0.0,0.0,0.04937977099236641,16.454106280193237,7.003731021389701,0.119112958011101,ok,
